game_id,game_date,team,injury_off_impact,injury_def_impact,players_flagged,flagged_players,injury_total_impact
22400650,2025-01-27,HOU,0.0,0.0,0,,0.0
22400651,2025-01-27,BKN,0.0,0.0,0,,0.0
22400651,2025-01-27,SAC,0.0,0.0,0,,0.0
22400652,2025-01-27,MIA,0.0,0.0,0,,0.0
22400652,2025-01-27,ORL,0.0,0.0,0,,0.0
22400653,2025-01-27,MEM,0.0,0.0,0,,0.0
22400653,2025-01-27,NYK,0.0,0.0,0,,0.0
22400654,2025-01-27,NOP,0.0,0.0,0,,0.0
22400654,2025-01-27,TOR,0.0,0.0,0,,0.0
22400655,2025-01-27,CHI,0.0,0.0,0,,0.0
22400655,2025-01-27,DEN,0.0,0.0,0,,0.0
22400656,2025-01-27,ATL,0.0,0.0,0,,0.0
22400656,2025-01-27,MIN,0.0,0.0,0,,0.0
22400657,2025-01-27,DAL,0.0,0.0,0,,0.0
22400657,2025-01-27,WAS,0.0,0.0,0,,0.0
22400658,2025-01-27,MIL,0.0,0.0,0,,0.0
22400658,2025-01-27,UTA,0.0,0.0,0,,0.0
22400659,2025-01-27,LAC,0.0,0.0,0,,0.0
22400659,2025-01-27,PHX,0.0,0.0,0,,0.0
22400532,2025-01-28,ATL,0.0,0.0,0,,0.0
22400532,2025-01-28,HOU,0.0,0.0,0,,0.0
22400660,2025-01-28,LAL,0.0,0.0,0,,0.0
22400660,2025-01-28,PHI,0.0,0.0,0,,0.0
22400661,2025-01-28,GSW,0.0,0.0,0,,0.0
22400661,2025-01-28,UTA,0.0,0.0,0,,0.0
22400662,2025-01-28,MIL,0.0,0.0,0,,0.0
22400662,2025-01-28,POR,0.0,0.0,0,,0.0
22400663,2025-01-29,BKN,0.0,0.0,0,,0.0
22400663,2025-01-29,CHA,0.0,0.0,0,,0.0
22400664,2025-01-29,DET,0.0,0.0,0,,0.0
22400664,2025-01-29,IND,0.0,0.0,0,,0.0
22400665,2025-01-29,TOR,0.0,0.0,0,,0.0
22400665,2025-01-29,WAS,0.0,0.0,0,,0.0
22400666,2025-01-29,BOS,0.0,0.0,0,,0.0
22400666,2025-01-29,CHI,0.0,0.0,0,,0.0
22400667,2025-01-29,CLE,0.0,0.0,0,,0.0
22400667,2025-01-29,MIA,0.0,0.0,0,,0.0
22400668,2025-01-29,DEN,0.0,0.0,0,,0.0
22400668,2025-01-29,NYK,0.0,0.0,0,,0.0
22400669,2025-01-29,PHI,0.0,0.0,0,,0.0
22400669,2025-01-29,SAC,0.0,0.0,0,,0.0
22400670,2025-01-29,DAL,0.0,0.0,0,,0.0
22400670,2025-01-29,NOP,0.0,0.0,0,,0.0
22400671,2025-01-29,LAC,0.0,0.0,0,,0.0
22400671,2025-01-29,SAS,0.0,0.0,0,,0.0
22400672,2025-01-29,MIN,0.0,0.0,0,,0.0
22400672,2025-01-29,PHX,0.0,0.0,0,,0.0
22400673,2025-01-29,GSW,0.0,0.0,0,,0.0
22400673,2025-01-29,OKC,0.0,0.0,0,,0.0
22400674,2025-01-30,LAL,0.0,0.0,0,,0.0
22400674,2025-01-30,WAS,0.0,0.0,0,,0.0
22400675,2025-01-30,ATL,0.0,0.0,0,,0.0
22400675,2025-01-30,CLE,0.0,0.0,0,,0.0
22400676,2025-01-30,HOU,0.0,0.0,0,,0.0
22400676,2025-01-30,MEM,0.0,0.0,0,,0.0
22400677,2025-01-30,MIN,0.0,0.0,0,,0.0
22400677,2025-01-30,UTA,0.0,0.0,0,,0.0
22400678,2025-01-30,ORL,0.0,0.0,0,,0.0
22400678,2025-01-30,POR,0.0,0.0,0,,0.0
22400679,2025-01-31,CHA,0.0,0.0,0,,0.0
22400679,2025-01-31,LAC,0.0,0.0,0,,0.0
22400680,2025-01-31,DAL,0.0,0.0,0,,0.0
22400680,2025-01-31,DET,0.0,0.0,0,,0.0
22400681,2025-01-31,DEN,0.0,0.0,0,,0.0
22400681,2025-01-31,PHI,0.0,0.0,0,,0.0
22400682,2025-01-31,CHI,0.0,0.0,0,,0.0
22400682,2025-01-31,TOR,0.0,0.0,0,,0.0
22400683,2025-01-31,BOS,0.0,0.0,0,,0.0
22400683,2025-01-31,NOP,0.0,0.0,0,,0.0
22400684,2025-01-31,MIL,0.0,0.0,0,,0.0
22400684,2025-01-31,SAS,0.0,0.0,0,,0.0
22400685,2025-01-31,GSW,0.0,0.0,0,,0.0
22400685,2025-01-31,PHX,0.0,0.0,0,,0.0
22400686,2025-02-01,ATL,0.0,0.0,0,,0.0
22400686,2025-02-01,IND,0.0,0.0,0,,0.0
22400687,2025-02-01,ORL,0.0,0.0,0,,0.0
22400687,2025-02-01,UTA,0.0,0.0,0,,0.0
22400688,2025-02-01,CHA,0.0,0.0,0,,0.0
22400688,2025-02-01,DEN,0.0,0.0,0,,0.0
22400689,2025-02-01,BKN,0.0,0.0,0,,0.0
22400689,2025-02-01,HOU,0.0,0.0,0,,0.0
22400690,2025-02-01,MIN,0.0,0.0,0,,0.0
22400690,2025-02-01,WAS,0.0,0.0,0,,0.0
22400691,2025-02-01,OKC,0.0,0.0,0,,0.0
22400691,2025-02-01,SAC,0.0,0.0,0,,0.0
22400692,2025-02-01,LAL,0.0,0.0,0,,0.0
22400692,2025-02-01,NYK,0.0,0.0,0,,0.0
22400693,2025-02-01,MIA,0.0,0.0,0,,0.0
22400693,2025-02-01,SAS,0.0,0.0,0,,0.0
22400694,2025-02-01,PHX,0.0,0.0,0,,0.0
22400694,2025-02-01,POR,0.0,0.0,0,,0.0
22400695,2025-02-02,CHI,0.0,0.0,0,,0.0
22400695,2025-02-02,DET,0.0,0.0,0,,0.0
22400696,2025-02-02,CLE,0.0,0.0,0,,0.0
22400696,2025-02-02,DAL,0.0,0.0,0,,0.0
22400697,2025-02-02,LAC,0.0,0.0,0,,0.0
22400697,2025-02-02,TOR,0.0,0.0,0,,0.0
22400698,2025-02-02,BOS,0.0,0.0,0,,0.0
22400698,2025-02-02,PHI,0.0,0.0,0,,0.0
22400699,2025-02-02,MEM,0.0,0.0,0,,0.0
22400699,2025-02-02,MIL,0.0,0.0,0,,0.0
22400700,2025-02-03,CHA,0.0,0.0,0,,0.0
22400700,2025-02-03,WAS,0.0,0.0,0,,0.0
22400701,2025-02-03,ATL,0.0,0.0,0,,0.0
22400701,2025-02-03,DET,0.0,0.0,0,,0.0
22400702,2025-02-03,HOU,0.0,0.0,0,,0.0
22400702,2025-02-03,NYK,0.0,0.0,0,,0.0
22400703,2025-02-03,MEM,0.0,0.0,0,,0.0
22400703,2025-02-03,SAS,0.0,0.0,0,,0.0
22400704,2025-02-03,MIN,0.0,0.0,0,,0.0
22400704,2025-02-03,SAC,0.0,0.0,0,,0.0
22400705,2025-02-03,MIL,0.0,0.0,0,,0.0
22400705,2025-02-03,OKC,0.0,0.0,0,,0.0
22400706,2025-02-03,DEN,0.0,0.0,0,,0.0
22400706,2025-02-03,NOP,0.0,0.0,0,,0.0
22400707,2025-02-03,IND,0.0,0.0,0,,0.0
22400707,2025-02-03,UTA,0.0,0.0,0,,0.0
22400708,2025-02-03,GSW,0.0,0.0,0,,0.0
22400708,2025-02-03,ORL,0.0,0.0,0,,0.0
22400709,2025-02-03,PHX,0.0,0.0,0,,0.0
22400709,2025-02-03,POR,0.0,0.0,0,,0.0
22400710,2025-02-04,BOS,0.0,0.0,0,,0.0
22400710,2025-02-04,CLE,0.0,0.0,0,,0.0
22400711,2025-02-04,BKN,0.0,0.0,0,,0.0
22400711,2025-02-04,HOU,0.0,0.0,0,,0.0
22400712,2025-02-04,DAL,0.0,0.0,0,,0.0
22400712,2025-02-04,PHI,0.0,0.0,0,,0.0
22400713,2025-02-04,NYK,0.0,0.0,0,,0.0
22400713,2025-02-04,TOR,0.0,0.0,0,,0.0
22400714,2025-02-04,CHI,0.0,0.0,0,,0.0
22400714,2025-02-04,MIA,0.0,0.0,0,,0.0
22400715,2025-02-04,LAC,0.0,0.0,0,,0.0
22400715,2025-02-04,LAL,0.0,0.0,0,,0.0
22400716,2025-02-04,IND,0.0,0.0,0,,0.0
22400716,2025-02-04,POR,0.0,0.0,0,,0.0
22400717,2025-02-05,CHA,0.0,0.0,0,,0.0
22400717,2025-02-05,MIL,0.0,0.0,0,,0.0
22400718,2025-02-05,CLE,0.0,0.0,0,,0.0
22400718,2025-02-05,DET,0.0,0.0,0,,0.0
22400719,2025-02-05,ATL,0.0,0.0,0,,0.0
22400719,2025-02-05,SAS,0.0,0.0,0,,0.0
22400720,2025-02-05,BKN,0.0,0.0,0,,0.0
22400720,2025-02-05,WAS,0.0,0.0,0,,0.0
22400721,2025-02-05,MIA,0.0,0.0,0,,0.0
22400721,2025-02-05,PHI,0.0,0.0,0,,0.0
22400722,2025-02-05,MEM,0.0,0.0,0,,0.0
22400722,2025-02-05,TOR,0.0,0.0,0,,0.0
22400723,2025-02-05,CHI,0.0,0.0,0,,0.0
22400723,2025-02-05,MIN,0.0,0.0,0,,0.0
22400724,2025-02-05,OKC,0.0,0.0,0,,0.0
22400724,2025-02-05,PHX,0.0,0.0,0,,0.0
22400725,2025-02-05,GSW,0.0,0.0,0,,0.0
22400725,2025-02-05,UTA,0.0,0.0,0,,0.0
22400726,2025-02-05,DEN,0.0,0.0,0,,0.0
22400726,2025-02-05,NOP,0.0,0.0,0,,0.0
22400727,2025-02-05,ORL,0.0,0.0,0,,0.0
22400727,2025-02-05,SAC,0.0,0.0,0,,0.0
22400728,2025-02-06,BOS,0.0,0.0,0,,0.0
22400728,2025-02-06,DAL,0.0,0.0,0,,0.0
22400729,2025-02-06,HOU,0.0,0.0,0,,0.0
22400729,2025-02-06,MIN,0.0,0.0,0,,0.0
22400730,2025-02-06,DEN,0.0,0.0,0,,0.0
22400730,2025-02-06,ORL,0.0,0.0,0,,0.0
22400731,2025-02-06,GSW,0.0,0.0,0,,0.0
22400731,2025-02-06,LAL,0.0,0.0,0,,0.0
22400732,2025-02-06,POR,0.0,0.0,0,,0.0
22400732,2025-02-06,SAC,0.0,0.0,0,,0.0
22400733,2025-02-06,IND,0.0,0.0,0,,0.0
22400733,2025-02-06,LAC,0.0,0.0,0,,0.0
22400734,2025-02-07,CHA,0.0,0.0,0,,0.0
22400734,2025-02-07,SAS,0.0,0.0,0,,0.0
22400735,2025-02-07,CLE,0.0,0.0,0,,0.0
22400735,2025-02-07,WAS,0.0,0.0,0,,0.0
22400736,2025-02-07,ATL,0.0,0.0,0,,0.0
22400736,2025-02-07,MIL,0.0,0.0,0,,0.0
22400737,2025-02-07,BKN,0.0,0.0,0,,0.0
22400737,2025-02-07,MIA,0.0,0.0,0,,0.0
22400738,2025-02-07,DET,0.0,0.0,0,,0.0
22400738,2025-02-07,PHI,0.0,0.0,0,,0.0
22400739,2025-02-07,OKC,0.0,0.0,0,,0.0
22400739,2025-02-07,TOR,0.0,0.0,0,,0.0
22400740,2025-02-07,PHX,0.0,0.0,0,,0.0
22400740,2025-02-07,UTA,0.0,0.0,0,,0.0
22400741,2025-02-08,DAL,0.0,0.0,0,,0.0
22400741,2025-02-08,HOU,0.0,0.0,0,,0.0
22400742,2025-02-08,IND,0.0,0.0,0,,0.0
22400742,2025-02-08,LAL,0.0,0.0,0,,0.0
22400743,2025-02-08,ORL,0.0,0.0,0,,0.0
22400743,2025-02-08,SAS,0.0,0.0,0,,0.0
22400744,2025-02-08,ATL,0.0,0.0,0,,0.0
22400744,2025-02-08,WAS,0.0,0.0,0,,0.0
22400745,2025-02-08,CHI,0.0,0.0,0,,0.0
22400745,2025-02-08,GSW,0.0,0.0,0,,0.0
22400746,2025-02-08,MEM,0.0,0.0,0,,0.0
22400746,2025-02-08,OKC,0.0,0.0,0,,0.0
22400747,2025-02-08,MIN,0.0,0.0,0,,0.0
22400747,2025-02-08,POR,0.0,0.0,0,,0.0
22400748,2025-02-08,BOS,0.0,0.0,0,,0.0
22400748,2025-02-08,NYK,0.0,0.0,0,,0.0
22400749,2025-02-08,DEN,0.0,0.0,0,,0.0
22400749,2025-02-08,PHX,0.0,0.0,0,,0.0
22400750,2025-02-08,NOP,0.0,0.0,0,,0.0
22400750,2025-02-08,SAC,0.0,0.0,0,,0.0
22400751,2025-02-08,LAC,0.0,0.0,0,,0.0
22400751,2025-02-08,UTA,0.0,0.0,0,,0.0
22400752,2025-02-09,CHA,0.0,0.0,0,,0.0
22400752,2025-02-09,DET,0.0,0.0,0,,0.0
22400753,2025-02-09,HOU,0.0,0.0,0,,0.0
22400753,2025-02-09,TOR,0.0,0.0,0,,0.0
22400754,2025-02-09,MIL,0.0,0.0,0,,0.0
22400754,2025-02-09,PHI,0.0,0.0,0,,0.0
22400755,2025-02-10,CLE,0.0,0.0,0,,0.0
22400755,2025-02-10,MIN,0.0,0.0,0,,0.0
22400756,2025-02-10,ATL,0.0,0.0,0,,0.0
22400756,2025-02-10,ORL,0.0,0.0,0,,0.0
22400757,2025-02-10,SAS,0.0,0.0,0,,0.0
22400757,2025-02-10,WAS,0.0,0.0,0,,0.0
22400758,2025-02-10,BKN,0.0,0.0,0,,0.0
22400758,2025-02-10,CHA,0.0,0.0,0,,0.0
22400759,2025-02-10,BOS,0.0,0.0,0,,0.0
22400759,2025-02-10,MIA,0.0,0.0,0,,0.0
22400760,2025-02-10,GSW,0.0,0.0,0,,0.0
22400760,2025-02-10,MIL,0.0,0.0,0,,0.0
22400761,2025-02-10,NOP,0.0,0.0,0,,0.0
22400761,2025-02-10,OKC,0.0,0.0,0,,0.0
22400762,2025-02-10,DAL,0.0,0.0,0,,0.0
22400762,2025-02-10,SAC,0.0,0.0,0,,0.0
22400763,2025-02-10,DEN,0.0,0.0,0,,0.0
22400763,2025-02-10,POR,0.0,0.0,0,,0.0
22400768,2025-02-10,LAL,0.0,0.0,0,,0.0
22400768,2025-02-10,UTA,0.0,0.0,0,,0.0
22400764,2025-02-11,PHI,0.0,0.0,0,,0.0
22400764,2025-02-11,TOR,0.0,0.0,0,,0.0
22400765,2025-02-11,IND,0.0,0.0,0,,0.0
22400765,2025-02-11,NYK,0.0,0.0,0,,0.0
22400766,2025-02-11,CHI,0.0,0.0,0,,0.0
22400766,2025-02-11,DET,0.0,0.0,0,,0.0
22400767,2025-02-11,MEM,0.0,0.0,0,,0.0
22400767,2025-02-11,PHX,0.0,0.0,0,,0.0
22400769,2025-02-12,BOS,0.0,0.0,0,,0.0
22400769,2025-02-12,SAS,0.0,0.0,0,,0.0
22400770,2025-02-12,CHA,0.0,0.0,0,,0.0
22400770,2025-02-12,ORL,0.0,0.0,0,,0.0
22400771,2025-02-12,IND,0.0,0.0,0,,0.0
22400771,2025-02-12,WAS,0.0,0.0,0,,0.0
22400772,2025-02-12,BKN,0.0,0.0,0,,0.0
22400772,2025-02-12,PHI,0.0,0.0,0,,0.0
22400773,2025-02-12,ATL,0.0,0.0,0,,0.0
22400773,2025-02-12,NYK,0.0,0.0,0,,0.0
22400774,2025-02-12,CLE,0.0,0.0,0,,0.0
22400774,2025-02-12,TOR,0.0,0.0,0,,0.0
22400775,2025-02-12,CHI,0.0,0.0,0,,0.0
22400775,2025-02-12,DET,0.0,0.0,0,,0.0
22400776,2025-02-12,MIL,0.0,0.0,0,,0.0
22400776,2025-02-12,MIN,0.0,0.0,0,,0.0
22400777,2025-02-12,NOP,0.0,0.0,0,,0.0
22400777,2025-02-12,SAC,0.0,0.0,0,,0.0
22400778,2025-02-12,MIA,0.0,0.0,0,,0.0
22400778,2025-02-12,OKC,0.0,0.0,0,,0.0
22400779,2025-02-12,HOU,0.0,0.0,0,,0.0
22400779,2025-02-12,PHX,0.0,0.0,0,,0.0
22400780,2025-02-12,DEN,0.0,0.0,0,,0.0
22400780,2025-02-12,POR,0.0,0.0,0,,0.0
22400781,2025-02-12,LAL,0.0,0.0,0,,0.0
22400781,2025-02-12,UTA,0.0,0.0,0,,0.0
22400782,2025-02-12,DAL,0.0,0.0,0,,0.0
22400782,2025-02-12,GSW,0.0,0.0,0,,0.0
22400783,2025-02-12,LAC,0.0,0.0,0,,0.0
22400783,2025-02-12,MEM,0.0,0.0,0,,0.0
22400784,2025-02-13,GSW,0.0,0.0,0,,0.0
22400784,2025-02-13,HOU,0.0,0.0,0,,0.0
22400785,2025-02-13,NOP,0.0,0.0,0,,0.0
22400785,2025-02-13,SAC,0.0,0.0,0,,0.0
22400786,2025-02-13,DAL,0.0,0.0,0,,0.0
22400786,2025-02-13,MIA,0.0,0.0,0,,0.0
22400787,2025-02-13,MIN,0.0,0.0,0,,0.0
22400787,2025-02-13,OKC,0.0,0.0,0,,0.0
22401004,2025-02-13,LAC,0.0,0.0,0,,0.0
22401004,2025-02-13,UTA,0.0,0.0,0,,0.0
22400524,2025-02-19,CHA,0.0,0.0,0,,0.0
22400524,2025-02-19,LAL,0.0,0.0,0,,0.0
22400788,2025-02-20,IND,0.0,0.0,0,,0.0
22400788,2025-02-20,MEM,0.0,0.0,0,,0.0
22400789,2025-02-20,BOS,0.0,0.0,0,,0.0
22400789,2025-02-20,PHI,0.0,0.0,0,,0.0
22400790,2025-02-20,ATL,0.0,0.0,0,,0.0
22400790,2025-02-20,ORL,0.0,0.0,0,,0.0
22400791,2025-02-20,BKN,0.0,0.0,0,,0.0
22400791,2025-02-20,CLE,0.0,0.0,0,,0.0
22400792,2025-02-20,CHI,0.0,0.0,0,,0.0
22400792,2025-02-20,NYK,0.0,0.0,0,,0.0
22400793,2025-02-20,LAC,0.0,0.0,0,,0.0
22400793,2025-02-20,MIL,0.0,0.0,0,,0.0
22400794,2025-02-20,CHA,0.0,0.0,0,,0.0
22400794,2025-02-20,DEN,0.0,0.0,0,,0.0
22400795,2025-02-20,PHX,0.0,0.0,0,,0.0
22400795,2025-02-20,SAS,0.0,0.0,0,,0.0
22400796,2025-02-20,LAL,0.0,0.0,0,,0.0
22400796,2025-02-20,POR,0.0,0.0,0,,0.0
22400797,2025-02-21,CLE,0.0,0.0,0,,0.0
22400797,2025-02-21,NYK,0.0,0.0,0,,0.0
22400798,2025-02-21,MEM,0.0,0.0,0,,0.0
22400798,2025-02-21,ORL,0.0,0.0,0,,0.0
22400799,2025-02-21,MIL,0.0,0.0,0,,0.0
22400799,2025-02-21,WAS,0.0,0.0,0,,0.0
22400800,2025-02-21,MIA,0.0,0.0,0,,0.0
22400800,2025-02-21,TOR,0.0,0.0,0,,0.0
22400801,2025-02-21,HOU,0.0,0.0,0,,0.0
22400801,2025-02-21,MIN,0.0,0.0,0,,0.0
22400802,2025-02-21,DET,0.0,0.0,0,,0.0
22400802,2025-02-21,SAS,0.0,0.0,0,,0.0
22400803,2025-02-21,DAL,0.0,0.0,0,,0.0
22400803,2025-02-21,NOP,0.0,0.0,0,,0.0
22400804,2025-02-21,OKC,0.0,0.0,0,,0.0
22400804,2025-02-21,UTA,0.0,0.0,0,,0.0
22400805,2025-02-21,GSW,0.0,0.0,0,,0.0
22400805,2025-02-21,SAC,0.0,0.0,0,,0.0
22400806,2025-02-22,CHI,0.0,0.0,0,,0.0
22400806,2025-02-22,PHX,0.0,0.0,0,,0.0
22400807,2025-02-22,BKN,0.0,0.0,0,,0.0
22400807,2025-02-22,PHI,0.0,0.0,0,,0.0
22400808,2025-02-22,DEN,0.0,0.0,0,,0.0
22400808,2025-02-22,LAL,0.0,0.0,0,,0.0
22400809,2025-02-22,HOU,0.0,0.0,0,,0.0
22400809,2025-02-22,UTA,0.0,0.0,0,,0.0
22400810,2025-02-22,CHA,0.0,0.0,0,,0.0
22400810,2025-02-22,POR,0.0,0.0,0,,0.0
22400811,2025-02-23,BOS,0.0,0.0,0,,0.0
22400811,2025-02-23,NYK,0.0,0.0,0,,0.0
22400812,2025-02-23,DAL,0.0,0.0,0,,0.0
22400812,2025-02-23,GSW,0.0,0.0,0,,0.0
22400813,2025-02-23,IND,0.0,0.0,0,,0.0
22400813,2025-02-23,LAC,0.0,0.0,0,,0.0
22400814,2025-02-23,ATL,0.0,0.0,0,,0.0
22400814,2025-02-23,DET,0.0,0.0,0,,0.0
22400815,2025-02-23,ORL,0.0,0.0,0,,0.0
22400815,2025-02-23,WAS,0.0,0.0,0,,0.0
22400816,2025-02-23,PHX,0.0,0.0,0,,0.0
22400816,2025-02-23,TOR,0.0,0.0,0,,0.0
22400817,2025-02-23,MIA,0.0,0.0,0,,0.0
22400817,2025-02-23,MIL,0.0,0.0,0,,0.0
22400818,2025-02-23,NOP,0.0,0.0,0,,0.0
22400818,2025-02-23,SAS,0.0,0.0,0,,0.0
22400819,2025-02-23,CLE,0.0,0.0,0,,0.0
22400819,2025-02-23,MEM,0.0,0.0,0,,0.0
22400820,2025-02-23,MIN,0.0,0.0,0,,0.0
22400820,2025-02-23,OKC,0.0,0.0,0,,0.0
22400821,2025-02-24,DET,0.0,0.0,0,,0.0
22400821,2025-02-24,LAC,0.0,0.0,0,,0.0
22400822,2025-02-24,DEN,0.0,0.0,0,,0.0
22400822,2025-02-24,IND,0.0,0.0,0,,0.0
22400823,2025-02-24,CHI,0.0,0.0,0,,0.0
22400823,2025-02-24,PHI,0.0,0.0,0,,0.0
22400824,2025-02-24,BKN,0.0,0.0,0,,0.0
22400824,2025-02-24,WAS,0.0,0.0,0,,0.0
22400825,2025-02-24,ATL,0.0,0.0,0,,0.0
22400825,2025-02-24,MIA,0.0,0.0,0,,0.0
22400826,2025-02-24,MIN,0.0,0.0,0,,0.0
22400826,2025-02-24,OKC,0.0,0.0,0,,0.0
22400827,2025-02-24,POR,0.0,0.0,0,,0.0
22400827,2025-02-24,UTA,0.0,0.0,0,,0.0
22400828,2025-02-24,CHA,0.0,0.0,0,,0.0
22400828,2025-02-24,SAC,0.0,0.0,0,,0.0
22400829,2025-02-25,BOS,0.0,0.0,0,,0.0
22400829,2025-02-25,TOR,0.0,0.0,0,,0.0
22400830,2025-02-25,CLE,0.0,0.0,0,,0.0
22400830,2025-02-25,ORL,0.0,0.0,0,,0.0
22400831,2025-02-25,HOU,0.0,0.0,0,,0.0
22400831,2025-02-25,MIL,0.0,0.0,0,,0.0
22400832,2025-02-25,MEM,0.0,0.0,0,,0.0
22400832,2025-02-25,PHX,0.0,0.0,0,,0.0
22400833,2025-02-25,NOP,0.0,0.0,0,,0.0
22400833,2025-02-25,SAS,0.0,0.0,0,,0.0
22400834,2025-02-25,CHA,0.0,0.0,0,,0.0
22400834,2025-02-25,GSW,0.0,0.0,0,,0.0
22400835,2025-02-25,DAL,0.0,0.0,0,,0.0
22400835,2025-02-25,LAL,0.0,0.0,0,,0.0
22400836,2025-02-26,BOS,0.0,0.0,0,,0.0
22400836,2025-02-26,DET,0.0,0.0,0,,0.0
22400837,2025-02-26,IND,0.0,0.0,0,,0.0
22400837,2025-02-26,TOR,0.0,0.0,0,,0.0
22400838,2025-02-26,NYK,0.0,0.0,0,,0.0
22400838,2025-02-26,PHI,0.0,0.0,0,,0.0
22400839,2025-02-26,POR,0.0,0.0,0,,0.0
22400839,2025-02-26,WAS,0.0,0.0,0,,0.0
22400840,2025-02-26,BKN,0.0,0.0,0,,0.0
22400840,2025-02-26,OKC,0.0,0.0,0,,0.0
22400841,2025-02-26,ATL,0.0,0.0,0,,0.0
22400841,2025-02-26,MIA,0.0,0.0,0,,0.0
22400842,2025-02-26,CHI,0.0,0.0,0,,0.0
22400842,2025-02-26,LAC,0.0,0.0,0,,0.0
22400843,2025-02-26,SAC,0.0,0.0,0,,0.0
22400843,2025-02-26,UTA,0.0,0.0,0,,0.0
22400844,2025-02-26,HOU,0.0,0.0,0,,0.0
22400844,2025-02-26,SAS,0.0,0.0,0,,0.0
22400845,2025-02-27,GSW,0.0,0.0,0,,0.0
22400845,2025-02-27,ORL,0.0,0.0,0,,0.0
22400846,2025-02-27,DEN,0.0,0.0,0,,0.0
22400846,2025-02-27,MIL,0.0,0.0,0,,0.0
22400847,2025-02-27,CHA,0.0,0.0,0,,0.0
22400847,2025-02-27,DAL,0.0,0.0,0,,0.0
22400848,2025-02-27,NOP,0.0,0.0,0,,0.0
22400848,2025-02-27,PHX,0.0,0.0,0,,0.0
22400849,2025-02-27,LAL,0.0,0.0,0,,0.0
22400849,2025-02-27,MIN,0.0,0.0,0,,0.0
22400850,2025-02-28,DEN,0.0,0.0,0,,0.0
22400850,2025-02-28,DET,0.0,0.0,0,,0.0
22400851,2025-02-28,ATL,0.0,0.0,0,,0.0
22400851,2025-02-28,OKC,0.0,0.0,0,,0.0
22400852,2025-02-28,BOS,0.0,0.0,0,,0.0
22400852,2025-02-28,CLE,0.0,0.0,0,,0.0
22400853,2025-02-28,BKN,0.0,0.0,0,,0.0
22400853,2025-02-28,POR,0.0,0.0,0,,0.0
22400854,2025-02-28,IND,0.0,0.0,0,,0.0
22400854,2025-02-28,MIA,0.0,0.0,0,,0.0
22400855,2025-02-28,CHI,0.0,0.0,0,,0.0
22400855,2025-02-28,TOR,0.0,0.0,0,,0.0
22400856,2025-02-28,MEM,0.0,0.0,0,,0.0
22400856,2025-02-28,NYK,0.0,0.0,0,,0.0
22400857,2025-02-28,NOP,0.0,0.0,0,,0.0
22400857,2025-02-28,PHX,0.0,0.0,0,,0.0
22400858,2025-02-28,MIN,0.0,0.0,0,,0.0
22400858,2025-02-28,UTA,0.0,0.0,0,,0.0
22400859,2025-02-28,LAC,0.0,0.0,0,,0.0
22400859,2025-02-28,LAL,0.0,0.0,0,,0.0
22400860,2025-03-01,CHA,0.0,0.0,0,,0.0
22400860,2025-03-01,WAS,0.0,0.0,0,,0.0
22400861,2025-03-01,BKN,0.0,0.0,0,,0.0
22400861,2025-03-01,DET,0.0,0.0,0,,0.0
22400862,2025-03-01,HOU,0.0,0.0,0,,0.0
22400862,2025-03-01,SAC,0.0,0.0,0,,0.0
22400863,2025-03-01,MEM,0.0,0.0,0,,0.0
22400863,2025-03-01,SAS,0.0,0.0,0,,0.0
22400864,2025-03-01,GSW,0.0,0.0,0,,0.0
22400864,2025-03-01,PHI,0.0,0.0,0,,0.0
22400865,2025-03-01,DAL,0.0,0.0,0,,0.0
22400865,2025-03-01,MIL,0.0,0.0,0,,0.0
22400866,2025-03-02,BOS,0.0,0.0,0,,0.0
22400866,2025-03-02,DEN,0.0,0.0,0,,0.0
22400867,2025-03-02,CLE,0.0,0.0,0,,0.0
22400867,2025-03-02,POR,0.0,0.0,0,,0.0
22400868,2025-03-02,CHI,0.0,0.0,0,,0.0
22400868,2025-03-02,IND,0.0,0.0,0,,0.0
22400869,2025-03-02,MIA,0.0,0.0,0,,0.0
22400869,2025-03-02,NYK,0.0,0.0,0,,0.0
22400870,2025-03-02,ORL,0.0,0.0,0,,0.0
22400870,2025-03-02,TOR,0.0,0.0,0,,0.0
22400871,2025-03-02,OKC,0.0,0.0,0,,0.0
22400871,2025-03-02,SAS,0.0,0.0,0,,0.0
22400872,2025-03-02,NOP,0.0,0.0,0,,0.0
22400872,2025-03-02,UTA,0.0,0.0,0,,0.0
22400873,2025-03-02,MIN,0.0,0.0,0,,0.0
22400873,2025-03-02,PHX,0.0,0.0,0,,0.0
22400874,2025-03-02,LAC,0.0,0.0,0,,0.0
22400874,2025-03-02,LAL,0.0,0.0,0,,0.0
22400875,2025-03-03,CHA,0.0,0.0,0,,0.0
22400875,2025-03-03,GSW,0.0,0.0,0,,0.0
22400876,2025-03-03,PHI,0.0,0.0,0,,0.0
22400876,2025-03-03,POR,0.0,0.0,0,,0.0
22400877,2025-03-03,MIA,0.0,0.0,0,,0.0
22400877,2025-03-03,WAS,0.0,0.0,0,,0.0
22400878,2025-03-03,ATL,0.0,0.0,0,,0.0
22400878,2025-03-03,MEM,0.0,0.0,0,,0.0
22400879,2025-03-03,HOU,0.0,0.0,0,,0.0
22400879,2025-03-03,OKC,0.0,0.0,0,,0.0
22400880,2025-03-03,DAL,0.0,0.0,0,,0.0
